day,busid,Travelto48,Dwell48,Travelto60,Dwell60,Travelto50,Dwell50,Travelto51,Dwell51,Travelto52,Dwell52,Travelto45,Dwell45,Travelto46,Dwell46,Travelto6,Dwell6,Travelto8,Dwell8,Travelto10,Dwell10,Travelto11,Dwell11,Travelto12,Dwell12,Travelto13,Dwell13,Travelto14,Dwell14,Travelto1,Dwell1,Travelto55,Dwell55,Travelto57,Dwell57,Travelto58,Dwell58,Travelto59,Dwell59,Travelto107,Dwell107,Travelto61,Dwell61,Travelto62,Dwell62
2015-03-04,662,855,31,48,42,66,36,74,47,60,36,81,43,88,39,76,33,79,46,118,60,92,30,82,32,62,69,84,26,58,28,124,8,26,26,39,28,66,16,40,36,46,24,46,22
2015-03-04,662,944,28,45,41,64,38,76,42,56,42,76,48,96,30,62,36,64,58,95,36,61,34,90,36,64,38,52,38,88,30,138,26,44,28,42,30,104,18,44,22,32,10,30,24
2015-03-04,662,1010,34,48,48,72,56,132,64,88,47,78,38,78,30,92,38,76,58,96,88,110,34,86,40,70,82,94,44,104,42,148,28,52,48,60,32,100,34,56,20,30,24,46,22
2015-03-04,662,652,34,50,48,70,48,86,64,76,44,76,66,124,108,196,72,142,74,114,40,66,58,142,88,122,82,98,44,100,34,162,34,54,36,48,60,100,38,62,34,46,22,44,25
2015-03-04,662,442,10,26,52,82,36,72,38,52,37,68,50,94,56,86,32,60,36,100,34,64,30,82,44,78,56,70,28,74,36,138,28,48,40,52,30,70,36,56,20,30,10,32,26
2015-03-04,662,941,25,41,36,64,38,84,48,62,18,50,36,142,28,60,34,66,44,100,34,56,40,124,42,76,17,30,24,76,34,158,8,28,50,64,34,138,34,60,21,30,26,46,32
2015-03-04,662,842,28,44,30,52,34,94,50,62,46,76,50,92,44,72,42,79,35,75,42,68,36,88,42,130,2,15,30,68,36,138,28,48,62,62,34,128,34,104,22,32,24,44,35
2015-03-04,662,800,10,26,56,80,36,82,40,70,26,58,36,80,48,144,32,64,38,106,46,76,48,96,57,92,62,76,46,174,44,174,32,52,50,62,36,108,34,54,32,40,30,50,38
2015-03-04,662,649,27,43,44,66,42,80,36,50,16,49,41,109,56,98,38,85,47,99,40,70,50,110,52,84,38,56,46,98,34,138,32,50,44,56,38,74,36,56,36,46,10,32,39
2015-03-04,662,830,12,28,22,46,34,122,34,48,38,72,42,146,36,112,28,60,32,70,40,74,36,94,76,106,32,46,26,92,36,130,30,52,38,52,32,76,36,56,32,40,10,32,36
2015-03-04,662,849,9,23,22,44,18,57,37,51,20,55,41,95,24,64,34,70,52,106,54,78,42,106,30,64,42,58,36,94,26,120,24,44,24,36,28,68,30,50,21,28,10,28,34
2015-03-04,662,1078,10,34,22,44,20,98,44,58,22,52,50,116,28,114,32,88,60,110,54,78,40,94,34,64,32,46,52,183,43,165,30,53,38,50,34,72,30,50,38,48,26,46,28
2015-03-04,662,726,8,22,38,60,17,102,54,68,38,78,48,90,46,94,32,60,74,118,36,56,36,84,48,116,76,90,24,54,36,146,26,44,52,64,38,78,32,52,32,42,29,46,40
2015-03-04,662,549,5,19,36,56,16,100,46,60,18,50,32,102,40,96,26,60,50,122,42,64,48,118,44,78,98,114,42,78,36,174,34,56,40,58,40,106,32,60,34,52,26,48,40
2015-03-04,662,729,11,29,49,86,39,87,53,73,55,99,46,297,52,173,54,158,87,248,141,175,71,193,73,120,122,189,107,675,73,336,58,84,52,74,48,110,60,106,52,68,36,70,106
2015-03-04,662,246,36,62,32,64,42,150,56,78,28,70,42,228,40,122,40,111,41,131,44,78,66,150,66,112,98,220,84,288,50,236,34,52,38,52,46,98,38,60,32,40,36,56,42
2015-03-04,662,126,12,22,32,52,30,112,42,56,36,73,37,665,50,126,34,62,46,96,70,98,40,102,60,94,70,84,24,60,50,142,32,50,68,88,42,134,46,70,44,56,24,44,72
2015-03-04,662,171,11,25,32,52,14,52,36,50,34,64,28,90,25,56,36,92,26,62,34,56,42,90,70,100,56,68,34,64,32,163,23,39,32,46,12,84,32,54,50,60,24,42,34
2015-03-04,662,114,8,20,16,34,20,52,26,42,18,50,26,72,30,78,28,59,37,115,38,56,34,78,36,65,77,87,18,44,44,130,29,44,46,56,26,56,33,49,31,41,26,42,38
2015-03-04,662,266,12,28,26,48,16,92,48,62,24,62,38,88,38,78,34,60,54,92,34,60,38,92,46,82,38,52,6,38,42,134,28,47,45,59,35,132,44,68,34,45,27,51,76
2015-03-04,662,516,12,28,32,64,19,90,42,58,62,100,36,80,38,82,46,110,30,70,40,66,44,100,58,92,42,56,32,74,54,170,42,62,94,108,46,112,38,60,38,50,32,54,56
2015-03-04,662,444,10,26,32,52,16,74,86,110,44,80,52,118,28,82,42,78,42,80,62,92,40,100,40,78,78,90,28,110,56,166,44,66,48,62,44,123,41,63,30,40,28,50,54
2015-03-04,662,408,12,28,44,66,16,56,238,252,45,82,38,92,24,66,48,74,30,74,36,60,30,82,42,74,34,48,8,86,48,150,26,44,46,60,32,74,42,64,30,42,22,44,56
2015-03-04,662,416,12,28,24,44,16,60,16,30,20,64,12,66,8,40,28,56,28,98,28,56,30,84,30,64,36,48,8,48,54,144,8,26,38,50,38,100,60,82,42,60,34,56,52
2015-03-04,662,800,10,28,24,46,16,92,17,32,18,58,11,60,6,86,34,64,6,38,48,72,38,90,32,64,22,36,8,40,230,340,8,26,46,60,14,92,32,54,31,40,10,32,46
2015-03-04,662,650,12,30,22,44,14,72,14,30,20,52,20,70,28,102,34,64,6,42,46,74,26,82,34,72,28,48,10,48,,,,,,,,,,,,,,
2015-03-05,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,254,6,25,20,34,30,76,32,53,23,33,12,34,60
2015-03-05,662,570,10,28,24,46,16,82,14,28,24,60,10,54,6,68,8,36,28,64,16,42,21,70,14,50,22,36,8,64,128,214,22,43,26,39,36,128,34,56,24,34,10,42,50
2015-03-05,662,24675,10,24,30,54,30,118,58,73,37,67,56,96,33,111,40,66,64,100,40,62,30,76,28,56,34,44,34,94,38,136,6,36,30,44,14,62,14,34,18,28,10,32,14
2015-03-05,662,686,24,36,46,70,18,90,30,44,30,62,26,80,32,104,26,58,26,68,18,42,34,82,50,82,32,46,24,60,50,142,6,24,38,50,60,90,14,32,30,40,12,34,14
2015-03-11,662,512310,42,58,40,72,38,124,58,72,36,70,38,78,28,102,34,98,50,130,32,56,30,80,30,66,64,78,24,70,26,126,22,44,32,46,22,112,16,40,20,32,10,34,18
2015-03-11,662,775,27,45,46,74,32,74,50,64,34,68,42,90,40,68,30,56,42,98,34,60,34,84,32,64,32,44,26,60,28,114,22,42,38,52,44,90,18,76,20,30,10,32,16
2015-03-11,662,1046,34,50,54,80,44,130,44,58,34,70,42,86,62,136,34,62,62,102,56,84,36,88,34,68,64,80,34,84,34,126,30,50,24,36,40,104,32,76,22,30,12,34,14
2015-03-11,662,736,38,52,42,64,44,90,66,80,36,66,52,98,54,84,70,114,72,118,42,68,26,84,82,116,46,64,46,84,34,174,26,48,36,50,32,70,36,60,28,38,24,46,13
2015-03-11,662,729,32,48,46,70,36,74,32,44,34,66,50,90,34,104,38,66,40,100,36,60,48,96,40,74,94,108,24,98,52,150,26,48,44,56,32,68,16,36,18,26,10,30,14
2015-03-11,662,902,12,26,45,66,37,86,52,66,22,52,47,127,26,68,27,59,42,104,32,58,30,88,48,86,68,84,31,85,29,142,26,46,22,36,36,126,31,55,21,29,28,50,24
2015-03-11,662,842,30,46,34,56,36,90,46,60,40,72,35,87,32,80,38,74,44,102,56,84,35,93,123,123,14,28,30,108,34,137,23,43,37,51,33,73,33,59,23,31,9,31,15
2015-03-11,662,846,13,27,49,74,57,99,49,63,24,60,44,82,74,154,38,67,35,86,88,113,41,95,44,78,69,84,35,121,43,149,32,54,40,53,32,71,34,56,19,29,28,54,25
2015-03-11,662,724,30,44,33,58,39,98,42,54,20,56,42,82,30,108,36,73,43,129,54,89,66,142,54,88,74,88,38,100,32,154,32,54,44,58,34,74,16,36,28,38,10,30,26
2015-03-11,662,744,28,44,22,48,18,100,34,48,36,70,38,137,39,121,30,62,34,106,30,56,38,94,52,84,78,92,34,90,40,138,26,44,46,60,35,130,32,54,28,40,8,29,27
2015-03-11,662,755,12,30,26,50,58,120,66,80,32,80,38,118,8,80,22,62,38,100,16,42,26,80,30,58,66,80,16,80,27,114,8,26,36,48,14,72,32,54,28,36,12,34,14
2015-03-11,662,958,12,26,22,54,18,106,44,58,34,66,38,76,29,80,34,106,38,80,42,66,34,92,52,86,66,116,70,182,50,236,28,48,42,56,48,90,34,58,30,38,22,45,31
2015-03-11,662,643,8,22,34,50,34,108,52,64,36,64,48,138,34,174,34,58,50,86,36,56,34,94,50,80,111,120,28,56,28,176,22,40,52,64,36,72,36,59,29,39,22,38,38
2015-03-11,662,452,8,20,24,40,14,108,36,48,58,88,36,100,22,82,26,58,62,108,34,58,60,104,40,66,30,44,24,62,43,150,32,48,38,48,34,68,24,42,22,32,18,34,40
2015-03-11,662,966,8,20,22,36,15,48,36,46,36,64,28,194,30,82,28,52,30,116,36,58,46,126,34,62,44,54,54,394,58,304,30,46,36,46,30,72,28,46,38,46,26,42,42
2015-03-11,662,456,24,36,32,46,26,102,36,46,40,66,30,90,22,72,24,48,42,132,30,48,30,74,42,66,58,70,38,76,42,180,26,40,26,36,30,80,32,48,26,36,22,38,42
2015-03-11,662,976,8,20,18,36,12,42,30,40,30,60,30,80,36,146,36,70,36,88,22,44,46,104,52,86,90,100,26,102,56,168,28,46,34,46,30,128,30,51,25,33,10,26,40
2015-03-11,662,1188,10,26,26,44,14,105,31,45,32,64,28,106,32,110,26,50,34,90,50,72,50,112,40,68,88,100,26,54,32,152,24,42,56,70,38,98,30,50,18,30,26,46,40
2015-03-11,662,540,10,24,36,54,18,54,36,48,24,56,34,80,24,70,26,54,26,92,4,104,32,106,32,108,86,98,16,88,48,134,28,46,42,54,30,70,32,54,20,30,28,48,40
2015-03-11,662,686,10,42,64,84,14,124,14,30,43,76,44,104,62,146,40,66,36,81,33,59,60,118,40,72,38,50,32,80,44,210,29,49,77,89,40,98,50,72,34,44,33,53,38
2015-03-11,662,388,8,24,24,42,30,140,38,52,20,62,40,126,36,68,52,94,38,106,28,56,60,130,46,76,90,103,31,75,60,216,38,56,63,77,33,135,36,58,41,53,9,58,21
2015-03-11,662,223,10,38,33,53,12,79,46,61,27,64,8,106,26,82,32,59,35,86,34,64,41,103,43,75,35,49,25,67,71,159,36,55,56,71,34,134,50,84,36,46,10,31,60
2015-03-11,662,510,12,36,26,47,31,77,41,56,22,60,12,172,32,64,36,64,31,71,33,60,53,102,42,72,32,44,8,68,42,190,8,24,50,62,36,114,34,65,33,43,8,28,44
2015-03-11,662,600,10,28,36,56,14,104,14,28,44,76,40,140,32,64,30,56,6,72,32,54,30,80,34,68,34,48,6,38,72,154,8,24,28,42,28,70,40,60,36,46,8,28,40
2015-03-11,662,804,10,30,24,46,16,58,46,60,18,52,38,128,4,70,24,52,26,58,34,60,32,80,18,50,22,34,6,38,206,286,32,48,38,50,32,82,30,52,30,40,10,30,48
2015-03-11,662,760,14,44,28,48,14,50,34,46,20,50,32,88,6,50,30,58,9,48,38,64,22,78,36,66,24,,,,,,,,,,,,,,,,,
2015-03-12,662,,,,,,,,,,,,,,,,,,,,,,,,,,,38,14,58,86,174,26,44,48,60,26,66,36,58,28,38,10,30,44
2015-03-12,662,608,8,26,26,57,1,97,38,52,22,52,8,66,4,36,8,36,40,72,38,65,19,87,36,70,22,34,24,72,30,108,36,54,24,38,12,70,16,46,24,34,10,28,40
2015-03-12,662,43362,30,42,36,56,30,66,54,66,32,63,27,129,48,128,24,50,46,103,31,53,42,132,64,96,60,72,26,129,37,165,28,42,38,46,30,60,44,66,26,34,9,26,28
2015-03-12,662,750,24,38,20,38,14,90,42,54,36,66,26,86,22,74,24,74,40,98,64,80,32,88,52,84,42,78,36,78,34,102,20,36,31,40,26,88,26,44,16,24,22,38,32
2015-03-12,662,978,24,36,26,44,31,111,54,68,34,68,44,106,46,80,48,78,62,100,36,58,42,194,96,191,162,174,41,302,46,293,31,47,34,44,37,119,31,47,24,31,9,24,30
2015-03-12,662,212,13,24,17,35,14,97,25,37,22,43,11,59,17,82,20,57,38,69,38,64,23,65,33,57,25,40,27,63,30,96,22,34,38,50,7,41,29,43,16,22,22,38,14
2015-03-12,662,1234,8,18,19,40,14,48,34,45,24,52,40,74,30,60,42,74,36,96,31,48,81,122,32,58,94,106,22,126,38,194,24,40,34,46,32,86,24,42,28,36,26,44,36
2015-03-12,662,962,10,24,28,50,38,120,40,56,16,50,46,141,45,133,30,66,34,100,36,64,41,88,38,106,76,92,26,90,33,138,24,44,58,70,34,90,16,36,32,42,28,50,20
2015-03-12,662,808,10,26,24,44,14,62,40,54,18,50,48,114,22,56,38,64,35,86,34,58,40,90,39,70,74,86,36,112,50,142,28,48,78,92,32,104,34,60,32,42,28,48,34
2015-03-12,662,836,32,46,36,58,42,90,56,70,24,74,35,310,42,145,37,69,64,108,82,106,42,122,80,112,46,58,28,82,42,284,28,48,50,64,35,74,30,50,36,44,28,47,35
2015-03-12,662,331,28,44,40,60,18,92,36,48,38,74,38,104,34,100,34,102,32,70,62,88,38,99,40,77,76,88,8,68,40,158,29,46,32,44,40,80,34,56,34,44,30,50,40
2015-03-12,662,844,10,24,21,40,22,90,40,54,46,76,40,82,28,82,36,66,32,80,40,64,76,128,46,78,116,128,34,100,40,230,28,50,36,48,38,78,34,62,35,44,10,30,44
2015-03-23,662,764,10,24,28,48,30,102,68,78,36,64,54,94,24,52,44,70,60,94,50,80,30,74,28,58,28,40,22,108,46,136,8,26,28,42,12,44,18,40,20,34,12,34,20
2015-03-23,662,754,10,22,34,56,28,100,30,44,30,64,34,82,26,100,26,62,32,72,38,62,26,79,24,58,44,58,8,62,24,106,24,42,20,32,30,106,16,36,31,40,10,40,16
2015-03-23,662,1074,33,43,30,48,46,88,82,94,38,66,42,224,66,250,78,124,82,114,36,58,32,82,34,62,36,50,50,126,30,102,28,44,38,50,54,87,13,31,18,26,26,44,14
2015-03-23,662,587,27,39,27,49,13,89,38,52,16,47,33,73,57,99,27,55,34,86,27,49,30,76,31,61,66,78,25,71,27,111,8,24,22,34,14,102,16,36,28,36,9,29,11
2015-03-23,662,1074,24,35,26,48,33,117,34,48,28,60,28,70,26,242,26,52,36,96,30,51,34,82,28,58,27,40,6,80,26,105,20,36,26,36,26,66,25,45,18,26,8,29,14
2015-03-23,662,982,24,36,36,54,40,104,68,92,32,60,102,146,6,101,53,113,70,120,42,66,30,194,64,106,104,156,74,186,36,212,26,42,34,46,32,88,32,50,26,34,24,40,28
2015-03-23,662,349,6,19,20,42,18,52,58,72,18,56,12,62,48,146,24,58,30,74,32,66,34,82,38,70,16,32,24,62,54,140,8,26,28,42,30,134,14,62,18,26,10,28,24
2015-03-23,662,1046,22,40,26,46,28,118,48,60,38,66,32,72,46,132,34,60,82,122,30,52,42,80,76,102,45,56,28,62,40,114,34,50,46,56,34,60,40,58,28,36,20,38,32
2015-03-23,662,1543,19,31,28,48,16,98,42,54,16,46,38,80,52,118,24,64,34,66,14,40,46,110,60,88,44,56,32,138,30,148,22,40,30,42,30,58,14,32,22,32,24,42,24
2015-03-23,662,1022,10,22,26,46,28,62,30,42,26,56,26,66,32,66,30,110,29,68,40,66,32,84,30,64,16,30,20,56,30,118,24,44,20,32,28,114,32,52,18,28,10,32,14
2015-03-23,662,1060,26,38,30,50,14,46,56,66,28,54,44,84,36,244,50,78,48,82,32,52,46,118,55,206,74,84,28,108,34,106,26,42,34,44,28,56,34,62,32,40,24,40,24
2015-03-23,662,704,22,36,18,38,28,60,42,56,30,60,34,82,36,122,22,66,44,108,42,62,30,78,28,58,20,34,24,76,30,100,24,40,30,42,42,104,30,48,28,36,27,44,24
2015-03-23,662,738,10,24,46,64,30,60,34,46,24,52,43,124,34,218,30,64,48,104,34,56,44,92,2,104,61,118,142,482,54,170,28,44,46,56,36,66,28,46,56,70,24,88,28
2015-03-23,662,278,8,20,32,52,16,48,34,48,18,48,30,76,48,146,24,54,32,72,39,63,32,86,22,56,36,52,40,140,42,114,22,40,26,40,28,56,30,48,32,40,22,60,8
2015-03-24,662,53839,22,34,30,48,34,110,57,68,34,62,56,100,62,122,62,86,62,96,54,73,15,55,34,62,48,58,38,68,32,126,22,40,26,40,14,68,14,34,18,26,10,30,14
2015-03-24,662,700,20,34,32,52,34,100,28,42,18,48,28,72,42,122,26,62,26,64,44,70,30,84,28,62,20,36,7,56,46,126,8,26,20,34,14,44,16,38,18,28,10,30,14
2015-03-24,662,1140,22,34,40,60,30,120,42,54,34,60,48,84,28,86,30,60,52,122,60,102,20,66,40,68,60,73,27,59,30,110,25,42,36,50,32,90,16,40,28,38,11,30,15
2015-03-24,662,960,26,38,40,62,26,104,36,58,28,58,46,80,26,57,21,53,32,67,35,57,28,82,34,70,28,44,22,78,33,122,8,26,20,32,26,56,30,52,19,26,12,34,14
2015-03-24,662,1170,22,38,26,46,32,96,28,42,30,58,34,108,28,104,24,60,36,82,44,64,34,88,36,64,20,32,30,60,26,94,24,40,18,30,12,94,26,44,18,26,22,40,14
2015-03-24,662,1063,33,44,33,51,32,114,102,114,42,72,8,66,62,150,50,106,68,134,72,104,66,357,129,159,106,120,54,126,42,168,32,48,28,40,28,56,34,52,26,34,22,40,24
2015-03-24,662,254,9,22,26,46,36,130,14,28,26,56,28,70,58,122,20,50,22,86,14,38,32,128,37,68,96,110,14,56,34,108,24,40,32,44,10,38,30,64,26,34,10,28,14
2015-03-24,662,1020,26,38,28,48,16,48,40,54,16,46,32,70,36,76,34,92,32,66,64,85,29,81,38,66,28,42,28,120,40,118,28,44,40,52,30,88,32,50,24,32,24,42,26
2015-03-24,662,1663,9,23,20,44,36,124,42,56,16,46,30,80,46,88,8,36,26,104,25,48,34,84,44,76,28,42,26,88,28,131,25,41,34,48,30,58,28,48,20,28,10,30,28
2015-03-24,662,1058,10,22,21,42,32,64,38,54,18,50,28,74,66,140,30,58,28,84,16,40,32,80,36,68,49,66,30,66,42,128,26,44,33,45,28,104,36,54,18,26,10,30,24
2015-03-24,662,1074,8,25,27,47,36,122,60,72,16,44,57,100,58,200,48,92,98,142,48,68,34,200,56,84,42,54,28,86,42,128,20,36,36,46,36,68,34,52,28,36,28,46,24
2015-03-24,662,644,10,22,32,52,32,132,50,65,27,55,30,94,26,80,30,90,26,62,46,70,26,74,28,60,48,60,28,94,28,98,26,42,32,42,31,56,28,49,23,31,14,30,26
2015-03-24,662,742,10,30,18,40,16,48,40,54,18,52,60,108,36,94,10,42,38,88,36,60,42,104,67,97,48,80,78,408,72,306,33,51,50,62,33,106,41,88,26,36,24,44,27
2015-03-24,662,455,9,45,15,38,29,68,45,57,27,54,39,85,38,91,33,87,37,68,46,67,27,71,30,60,37,52,20,80,25,103,24,40,21,34,30,72,27,47,28,36,24,47,7
2015-04-06,662,914,24,36,28,46,28,118,62,74,34,64,54,92,22,70,34,58,60,92,45,72,30,76,40,66,34,44,26,54,40,200,8,27,17,29,26,106,14,32,20,28,25,44,16
2015-04-06,662,748,10,24,32,52,30,60,30,44,28,60,34,84,34,118,26,56,26,88,16,42,34,86,27,58,44,60,8,42,28,106,6,22,20,32,24,118,14,34,22,30,10,30,16
2015-04-06,662,1090,30,44,38,58,47,90,88,100,68,98,62,102,6,96,52,92,68,127,31,51,36,84,44,70,38,52,32,104,32,134,28,46,50,62,56,108,14,30,20,28,22,40,22
2015-04-06,662,774,24,36,41,61,17,101,40,54,16,46,48,102,28,78,38,66,35,74,32,60,28,82,16,50,30,44,26,100,30,114,22,42,26,40,12,70,15,34,20,28,10,28,14
2015-04-06,662,1098,26,38,26,48,40,106,32,46,32,62,28,74,32,92,32,92,30,66,44,70,34,82,38,70,34,50,20,62,26,106,22,42,20,34,14,76,18,34,34,44,10,28,14
2015-04-06,662,1072,24,38,32,52,42,106,60,72,30,58,68,110,34,94,36,108,70,120,78,106,50,132,70,102,73,130,62,128,34,158,28,45,33,43,32,118,30,50,24,32,26,44,24
2015-04-06,662,554,24,39,29,47,18,112,28,42,28,56,28,68,28,110,22,48,26,90,26,48,34,84,36,68,26,40,24,68,28,110,20,40,18,32,30,118,30,62,28,38,10,28,26
2015-04-06,662,1046,22,34,26,46,32,122,52,64,30,58,46,80,106,358,40,90,56,130,46,80,42,94,50,78,52,64,30,351,47,121,30,44,34,46,36,64,32,48,26,34,20,40,26
2015-04-06,662,956,24,36,20,40,32,124,46,61,12,40,32,68,36,106,26,88,38,72,26,50,34,78,38,76,76,90,28,116,38,134,22,38,30,42,28,62,14,32,24,34,10,28,12
2015-04-06,662,984,10,24,20,44,18,50,48,64,28,62,12,74,42,126,14,48,30,97,25,47,30,85,31,65,50,67,21,104,29,135,26,44,24,42,24,52,30,48,26,34,8,28,22
2015-04-06,662,1056,23,39,26,44,32,120,58,71,27,53,45,144,76,232,73,99,77,107,38,58,36,81,48,74,29,46,28,84,26,123,22,40,36,46,40,72,28,56,28,36,22,40,27
2015-04-06,662,737,10,25,19,41,16,50,48,62,30,64,34,90,32,72,31,103,33,72,29,53,30,85,31,65,50,68,30,68,41,145,25,45,18,29,29,83,27,47,16,26,27,47,24
2015-04-06,662,752,8,20,17,38,30,63,43,57,16,44,37,77,30,108,26,52,28,90,27,47,25,81,36,68,64,96,78,524,50,136,30,46,32,44,34,62,28,46,16,24,44,64,21
2015-04-06,662,,,,28,50,30,124,34,48,18,50,32,72,36,106,23,52,28,96,30,58,28,80,35,70,34,50,24,154,28,120,22,38,18,30,32,102,28,46,16,23,10,50,10
2015-04-07,662,53755,10,22,34,52,40,126,62,78,42,70,54,92,24,74,36,86,60,116,32,52,48,92,30,58,34,48,32,92,34,134,22,40,28,42,14,54,16,40,20,28,12,34,14
2015-04-07,662,672,34,48,28,50,36,98,28,42,36,72,12,90,8,54,30,86,26,70,46,74,28,84,14,48,26,42,22,82,26,118,8,26,26,38,30,98,16,38,24,32,10,32,14
2015-04-07,662,1068,28,44,26,48,26,112,44,56,34,62,56,152,86,382,42,98,52,116,32,54,30,74,32,60,28,38,30,68,28,156,24,40,40,52,28,118,14,34,18,26,10,30,14
2015-04-07,662,586,46,62,36,56,14,84,36,48,32,64,40,100,48,330,28,52,32,102,34,54,36,76,32,56,36,48,24,88,16,90,6,20,20,30,28,60,28,48,18,26,10,28,14
2015-04-07,662,872,22,36,16,34,30,58,34,46,32,64,46,94,30,300,26,46,30,94,12,32,18,70,20,46,22,34,28,58,28,108,6,22,30,42,14,44,30,48,18,26,22,42,14
2015-04-07,662,1074,28,42,34,52,28,92,92,102,30,58,114,154,160,360,54,120,62,132,32,54,36,206,99,129,45,55,35,100,34,106,22,38,38,50,36,66,32,50,24,32,24,42,24
2015-04-07,662,355,21,33,20,40,32,120,30,42,16,44,26,82,36,120,24,50,22,76,14,36,30,76,30,60,32,44,12,48,30,102,26,44,26,38,26,70,28,46,28,36,10,28,22
2015-04-07,662,1158,28,40,28,48,28,112,44,62,29,55,34,76,34,88,30,78,34,66,42,62,40,94,40,68,32,44,29,105,33,108,30,47,31,41,34,124,28,44,18,26,24,42,24
2015-04-07,662,1578,22,40,36,58,28,92,36,48,33,62,35,86,58,168,22,44,38,70,26,48,140,190,78,116,32,42,26,108,72,168,26,43,19,31,26,98,28,47,25,33,8,25,26
2015-04-07,662,772,10,26,19,41,36,132,34,50,13,40,29,69,39,92,33,99,30,66,38,64,38,82,41,68,77,86,24,60,31,114,27,45,28,38,30,58,29,47,22,30,23,44,26
2015-04-07,662,1043,23,35,32,50,32,114,55,68,24,50,48,92,60,200,50,90,82,128,30,54,42,104,78,142,38,64,30,178,32,106,26,42,30,42,44,72,33,51,27,33,26,44,27
2015-04-07,662,641,10,22,28,48,14,50,42,56,16,46,40,112,34,82,24,88,32,72,50,72,30,80,32,64,30,44,26,66,34,116,26,44,34,46,88,118,16,34,18,26,10,30,28
2015-04-07,662,774,20,32,18,40,14,46,40,63,27,55,52,116,30,90,26,78,32,62,42,60,42,90,238,262,48,58,42,438,40,252,26,43,37,47,82,108,26,60,30,38,22,40,22
2015-04-07,662,373,9,21,26,46,16,90,48,60,30,56,33,68,20,92,22,48,34,102,34,58,30,104,50,76,66,79,19,83,36,108,22,40,40,52,40,104,34,50,16,24,10,50,8
2015-04-13,662,1028,27,37,31,51,34,114,58,68,30,56,46,90,30,80,36,60,56,92,46,74,34,82,26,56,34,46,29,80,38,118,22,40,22,34,24,54,14,32,18,26,24,46,14
2015-04-13,662,784,9,21,30,50,28,106,32,46,31,60,30,70,44,78,30,90,26,68,40,72,30,78,12,54,24,40,8,44,38,122,8,26,48,60,26,116,32,52,18,26,10,28,14
2015-04-13,662,1072,26,40,48,66,42,96,114,129,29,57,58,96,6,34,68,96,92,140,54,76,34,82,32,62,28,38,30,66,30,112,24,40,38,50,32,62,30,50,18,26,9,29,22
2015-04-13,662,950,28,39,30,50,27,111,40,54,30,61,43,83,35,89,45,105,37,75,37,59,34,83,35,65,23,38,38,87,23,136,5,22,20,32,14,42,16,31,17,25,10,29,14
2015-04-13,662,1072,24,36,19,40,16,48,56,69,20,56,36,124,36,90,28,62,30,82,30,52,40,96,33,65,28,42,21,58,34,126,8,26,22,34,32,118,14,34,30,38,28,52,15
2015-04-13,662,1058,30,42,38,62,40,94,64,80,32,62,54,94,78,134,44,88,70,100,32,53,27,185,106,140,70,80,38,204,62,242,24,40,34,44,48,78,32,50,18,26,28,48,26
2015-04-13,662,454,8,22,28,48,18,56,60,79,15,47,34,76,52,140,24,56,22,90,30,54,32,84,30,64,42,58,22,70,28,116,26,42,42,54,14,64,30,76,18,26,12,30,24
2015-04-13,662,1078,26,40,26,46,16,78,54,70,16,44,44,82,48,80,41,84,56,118,38,62,38,80,42,78,42,66,28,216,46,128,28,44,34,,,,32,50,26,35,23,41,28
2015-04-13,662,1369,25,37,20,40,30,120,34,48,16,44,26,104,32,70,24,48,34,82,28,66,30,82,44,78,38,52,54,98,36,126,22,40,24,34,32,60,26,44,24,34,8,28,26
2015-04-13,662,1058,10,24,20,44,18,54,56,74,28,66,36,92,44,102,24,98,30,68,46,70,42,94,34,68,22,38,24,108,32,144,28,44,34,46,30,90,26,50,26,34,24,44,24
2015-04-13,662,946,26,36,30,51,37,117,60,72,16,44,48,84,30,112,44,242,64,124,58,78,42,98,8,102,48,68,34,96,38,118,26,44,34,46,34,96,28,46,26,34,23,40,26
2015-04-13,662,672,24,36,26,48,16,102,48,60,32,62,32,72,38,104,24,92,28,64,36,58,34,84,34,64,44,58,24,58,36,114,24,40,32,44,28,60,30,48,26,36,10,28,38
2015-04-13,662,746,10,24,18,38,32,62,52,64,28,56,32,70,28,102,18,44,40,92,26,46,50,120,52,82,38,52,26,437,48,155,28,44,32,44,34,100,30,46,28,36,8,26,26
2015-04-13,662,664,10,36,20,40,16,48,16,32,18,52,28,76,62,120,10,46,28,84,18,48,34,92,34,72,76,94,26,106,34,124,24,42,23,43,23,73,38,48,28,38,26,74,10
2015-04-14,662,72539,22,38,32,54,34,88,60,72,46,86,42,122,40,162,50,98,64,120,40,62,58,144,70,104,48,62,26,78,40,172,22,44,34,50,26,58,28,50,80,88,10,28,34
2015-04-14,662,574,10,28,31,52,28,60,34,46,18,50,30,114,26,172,28,86,26,64,22,46,34,90,36,70,50,68,22,106,34,126,28,50,34,46,30,78,16,36,29,36,24,44,16
2015-04-14,662,914,30,42,36,62,40,136,58,72,44,80,50,100,78,288,40,78,72,126,38,66,64,334,102,222,149,259,80,188,58,204,28,48,40,52,48,118,30,50,16,24,24,38,40
2015-04-14,662,116,22,32,26,40,14,68,30,42,16,38,34,66,20,72,34,92,28,62,28,44,32,84,58,88,66,78,26,90,28,110,22,38,32,44,32,66,32,60,16,24,24,40,28
