day,busid,Travelto118,Dwell118,Travelto64,Dwell64,Travelto78,Dwell78,Travelto76,Dwell76
2015-04-20,657,340,43,63,34,60,28,345,33
2015-04-20,657,,,,,,,,130
2015-04-20,657,471,65,154,93,127,48,413,67
2015-04-20,657,,,,,,,,118
2015-04-20,657,383,49,66,41,70,31,310,30
2015-04-20,657,,,,,,,,117
2015-04-20,657,393,29,46,29,55,13,283,0
2015-04-20,657,,,,,,,,101
2015-04-20,657,339,84,149,81,107,50,331,3
2015-04-20,657,,,,,,,,119
2015-04-20,657,384,40,71,46,71,32,357,28
2015-04-20,657,,,,,,,,108
2015-04-20,657,360,59,132,93,135,32,297,1
2015-04-20,657,,,,,,,,102
2015-04-20,657,421,23,46,58,89,18,312,11
2015-04-20,657,,,,,,,,164
2015-04-20,657,423,63,104,87,117,37,333,1
2015-04-20,657,,,,,,,,133
2015-04-20,657,486,76,101,38,71,36,428,34
2015-04-20,657,,,,,,,,177
2015-04-20,657,448,43,66,54,84,30,309,42
2015-04-20,657,,,,,,,,140
2015-04-20,657,490,41,83,76,106,41,427,606
2015-04-20,657,941,58,80,46,76,33,373,12
2015-04-20,657,,,,,,,,163
2015-04-20,657,458,48,72,56,91,35,377,14
2015-04-20,657,,,,,,,,170
2015-04-20,657,502,32,54,48,78,30,398,16
2015-04-20,657,,,,,,,,153
2015-04-20,657,502,43,66,66,96,37,514,54
2015-04-20,657,,,,,,,,39
2015-04-20,657,346,33,55,47,77,0,417,15
2015-04-20,657,,,,,,,
2015-04-28,657,,60,84,64,94,36,356,2
2015-04-28,657,588,60,100,45,73,42,364,34
2015-04-28,657,,,,,,,,139
2015-04-28,657,416,47,70,47,77,45,343,2
2015-04-28,657,,,,,,,,114
2015-04-28,657,389,52,76,36,61,14,401,36
2015-04-28,657,,,,,,,,187
2015-04-28,657,467,79,110,99,133,59,384,64
2015-04-28,657,,,,,,,,186
2015-04-28,657,475,27,51,47,76,38,313,0
2015-04-28,657,,,,,,,,156
2015-04-28,657,423,30,51,51,77,14,306,1
2015-04-28,657,,,,,,,,57
2015-04-28,657,328,38,70,69,105,33,408,1
2015-04-28,657,,,,,,,,170
2015-04-28,657,538,90,130,66,101,,,
2015-04-28,657,,,,,101,30,404,35
2015-04-28,657,,,,,,,,136
2015-04-28,657,380,37,65,50,79,29,328,1
2015-04-28,657,,,,,,,,87
2015-04-28,657,343,27,46,41,69,32,309,14
2015-04-28,657,,,,,,,,112
2015-04-28,657,400,68,90,79,121,31,382,12
2015-04-28,657,,,,,,,,73
2015-04-28,657,366,70,138,30,59,39,362,
2015-04-28,657,,,,,,,362,38
2015-04-28,657,,,,,,,,77
2015-04-28,657,367,39,67,70,100,28,389,42
2015-04-28,657,,,,,,,,50
2015-04-28,657,370,50,74,130,157,31,315,70
2015-04-28,657,,,,,,,,36
2015-04-28,657,322,86,128,33,62,30,484,36
2015-04-28,657,,,,,,,,71
2015-04-28,657,336,34,69,69,94,31,402,42
2015-04-28,657,,,,,,,,86
2015-04-28,657,397,45,64,76,103,26,358,48
2015-04-28,657,,,,,,,,110
2015-04-28,657,407,97,158,102,135,33,419,598
2015-04-28,657,896,48,77,47,79,14,370,1
2015-04-28,657,,,,,,,
2015-04-30,657,,46,65,48,87,43,366,1
2015-04-30,657,633,48,87,92,139,28,312,2
2015-04-30,657,,,,,,,,66
2015-04-30,657,416,44,85,85,120,33,380,1
2015-04-30,657,,,,,,,,96
2015-04-30,657,475,49,70,44,87,34,374,16
2015-04-30,657,,,,,,,,157
2015-04-30,657,497,95,176,98,134,40,478,340
2015-04-30,657,692,42,74,36,65,37,367,1
2015-04-30,657,,,,,,,,39
2015-04-30,657,385,39,59,149,176,16,406,16
2015-04-30,657,,,,,,,,95
2015-04-30,657,371,40,61,57,89,19,391,1
2015-04-30,657,,,,,,,,110
2015-04-30,657,419,159,213,59,93,38,449,3
2015-04-30,657,732,41,61,36,64,36,355,3
2015-04-30,657,,,,,,,,98
2015-04-30,657,330,37,70,39,71,23,342,1
2015-04-30,657,,,,,,,,78
2015-04-30,657,300,82,101,85,114,41,377,2
2015-04-30,657,,,,,,,,155
2015-04-30,657,515,92,138,34,61,46,428,1
2015-04-30,657,,,,,,,,177
2015-04-30,657,454,62,84,47,73,32,314,2
2015-04-30,657,,,,,,,,101
2015-04-30,657,354,59,83,72,100,33,379,3
2015-04-30,657,,,,,,,,39
2015-04-30,657,391,68,93,35,61,31,406,2
2015-04-30,657,,,,,,,,43
2015-04-30,657,426,37,56,46,70,38,470,46
2015-04-30,657,,,,,,,,71
2015-04-30,657,305,36,54,30,54,27,358,1
2015-04-30,657,,,,,,,,80
2015-04-30,657,466,41,62,54,81,34,546,539
2015-04-30,657,897,37,60,29,56,12,334,1
2015-04-30,657,,,,,,,
2015-05-05,657,,37,59,42,71,13,317,430
2015-05-05,657,761,18,40,32,65,12,,182
2015-05-05,657,485,18,38,35,63,13,,218
2015-05-05,657,543,27,49,34,63,15,294,1
2015-05-05,657,,,,,,,,161
2015-05-05,657,484,48,71,39,70,31,392,51
2015-05-05,657,,,,,,,,217
2015-05-05,657,509,44,117,58,91,33,409,39
2015-05-05,657,,,,,,,,194
2015-05-05,657,493,35,58,33,66,33,301,1
2015-05-05,657,,,,,,,,245
2015-05-05,657,619,41,65,45,75,32,305,1
2015-05-05,657,,,,,,,,149
2015-05-05,657,448,48,,,,,,
2015-05-05,657,,48,68,54,85,18,368,51
2015-05-05,657,,,,,,,,167
2015-05-05,657,457,41,64,39,72,33,367,44
2015-05-05,657,,,,,,,,192
2015-05-05,657,,,,,,,,192
2015-05-05,657,513,24,49,50,80,33,392,4
2015-05-05,657,,,,,,,,189
2015-05-05,657,519,44,66,35,68,15,352,4
2015-05-05,657,,,,,,,,180
2015-05-05,657,481,39,137,37,67,37,339,2
2015-05-05,657,,,,,,,,182
2015-05-05,657,517,38,62,50,84,32,417,3
2015-05-05,657,,,,,,,,214
2015-05-05,657,539,60,102,60,102,37,353,3
2015-05-05,657,,,,,,,,189
2015-05-05,657,554,31,62,34,68,31,371,3
2015-05-05,657,,,,,,,,191
2015-05-05,657,546,1,48,41,72,35,390,1
2015-05-05,657,,,,,,,,175
2015-05-05,657,507,52,78,59,104,34,429,0
2015-05-05,657,,,,,,,,106
2015-05-05,657,452,67,91,52,82,42,468,2
2015-05-05,657,,,,,,,
2015-01-13,658,,24,44,54,88,36,,
2015-01-13,658,,,,8,,,,312
2015-01-13,658,636,18,38,24,54,30,,316
2015-01-13,658,678,18,38,58,90,28,334,4
2015-01-13,658,848,34,54,52,84,32,384,346
2015-01-13,658,644,50,76,68,112,30,,338
2015-01-13,658,662,18,38,52,90,34,354,32
2015-01-13,658,,,,,,,,188
2015-01-13,658,508,26,44,48,76,30,636,539
2015-01-13,658,839,32,54,96,128,48,390,2
2015-01-13,658,,,,,,,,276
2015-01-13,658,764,74,108,52,74,32,360,30
2015-01-13,658,,,,,,,,218
2015-01-13,658,578,24,46,36,68,22,300,2
2015-01-13,658,,,,,,,,42
2015-01-13,658,358,34,58,40,82,30,354,2
2015-01-13,658,,,,,,,,224
2015-01-13,658,566,95,159,143,179,92,,
2015-01-13,658,,28,,,,,,501
2015-01-13,658,856,38,93,47,79,36,350,2
2015-01-13,658,878,52,82,52,84,22,322,68
2015-01-13,658,,,,,,,,300
2015-01-13,658,684,30,74,84,114,36,352,696
2015-01-13,658,1284,72,118,42,70,42,378,2
2015-01-13,658,1094,48,72,72,110,34,446,16
2015-01-13,658,,,,,,,,136
2015-01-13,658,428,32,52,68,100,26,346,2
2015-01-13,658,,,,,,,,440
2015-01-13,658,1112,52,88,154,180,14,440,236
2015-01-13,658,514,24,48,44,70,42,360,42
2015-01-13,658,,,,,,,,462
2015-01-13,658,722,32,66,42,70,28,374,12
2015-01-13,658,,,,,,,,456
2015-01-13,658,838,102,148,122,150,14,708,410
2015-01-13,658,848,72,104,30,56,27,432,550
2015-01-13,658,944,20,38,38,64,24,,
2015-01-13,658,,42,60,56,82,26,,
2015-01-13,658,,26,50,72,98,26,528,54
2015-01-13,658,,,,,,,
2015-01-14,658,,,,,,,,209
2015-01-14,658,583,20,42,48,80,30,,182
2015-01-14,658,526,36,58,52,82,32,,100
2015-01-14,658,390,34,56,36,66,30,334,28
2015-01-14,658,,,,,,,,258
2015-01-14,658,606,46,68,72,120,38,392,40
2015-01-14,658,,,,,,,,248
2015-01-14,658,548,52,72,60,90,42,356,28
2015-01-14,658,,,,,,,,313
2015-01-14,658,667,50,72,66,96,32,,179
2015-01-14,658,589,58,80,40,68,34,286,4
2015-01-14,658,,,,,,,,195
2015-01-14,658,533,36,58,44,72,38,316,2
2015-01-14,658,,,,,,,,154
2015-01-14,658,718,83,120,121,160,43,384,2
2015-01-14,658,844,18,40,42,70,34,366,34
2015-01-14,658,,,,,,,,216
2015-01-14,658,551,40,62,64,94,40,368,38
2015-01-14,658,,,,,,,,195
2015-01-14,658,495,48,70,62,94,34,424,51
2015-01-14,658,,,,,,,,246
2015-01-14,658,528,43,88,42,71,33,402,40
2015-01-14,658,,,,,,,,134
2015-01-14,658,453,57,79,52,83,13,353,2
2015-01-14,658,,,,,,,,160
2015-01-14,658,526,38,62,42,76,38,368,34
2015-01-14,658,,,,,,,,181
2015-01-14,658,500,51,115,166,212,54,481,525
2015-01-14,658,840,18,42,38,68,30,323,41
2015-01-14,658,,,,,,,,210
2015-01-14,658,574,30,52,70,102,62,347,2
2015-01-14,658,,,,,,,,153
2015-01-14,658,469,66,98,90,122,54,524,64
2015-01-14,658,,,,,,,,125
2015-01-14,658,446,66,90,57,90,36,458,50
2015-01-14,658,,,,,,,,203
2015-01-14,658,513,40,64,52,82,36,360,52
2015-01-14,658,,,,,,,,128
2015-01-14,658,434,30,58,52,84,52,500,50
2015-01-14,658,,,,,,,,183
2015-01-14,658,613,62,90,76,110,30,424,56
2015-01-14,658,,,,,,,,156
2015-01-14,658,482,44,66,42,76,38,372,2
2015-01-14,658,614,48,72,46,80,46,396,50
2015-01-14,658,,,,,,,,264
2015-01-14,658,652,36,70,56,96,30,338,914
2015-01-14,658,1210,40,60,50,82,44,332,2
2015-01-14,658,1020,39,58,56,88,24,334,2
2015-01-14,658,1064,34,54,46,82,38,377,641
2015-01-14,658,953,52,96,56,88,66,378,80
2015-01-14,658,,,,,,,
2015-01-15,658,,,,,,,,233
2015-01-15,658,553,38,60,52,84,36,,214
2015-01-15,658,536,48,74,38,68,40,,152
2015-01-15,658,464,34,54,32,62,34,360,38
2015-01-15,658,,,,,,,,174
2015-01-15,658,504,20,42,62,94,34,,178
2015-01-15,658,512,64,90,78,108,34,408,32
2015-01-15,658,,,,,,,,206
2015-01-15,658,518,44,66,46,76,32,318,28
2015-01-15,658,,,,,,,,148
2015-01-15,658,506,36,60,36,70,24,284,2
2015-01-15,658,,,,,,,,224
2015-01-15,658,526,36,60,52,82,36,352,39
2015-01-15,658,,,,,,,,233
2015-01-15,658,710,129,167,81,118,37,352,2
2015-01-15,658,,,,,,,,162
2015-01-15,658,508,19,43,31,61,16,360,29
2015-01-15,658,,,,,,,,197
2015-01-15,658,529,29,64,38,70,17,288,4
2015-01-15,658,,,,,,,,144
2015-01-15,658,444,22,52,80,122,36,438,50
2015-01-15,658,,,,,,,,214
2015-01-15,658,555,59,96,40,72,36,386,2
2015-01-15,658,,,,,,,,192
2015-01-15,658,540,36,62,50,80,32,324,2
2015-01-15,658,,,,,,,,192
2015-01-15,658,498,38,60,38,68,34,416,42
2015-01-15,658,,,,,,,,212
2015-01-15,658,613,201,227,156,,,,
2015-01-15,658,,24,,,,,,4
2015-01-15,658,644,21,48,46,81,33,398,2
2015-01-15,658,,,,,,,,186
2015-01-15,658,506,22,52,46,76,18,364,43
2015-01-15,658,,,,,,,,92
2015-01-15,658,364,32,56,104,132,32,506,71
2015-01-15,658,,,,,,,,175
2015-01-15,658,467,38,62,64,98,34,432,50
2015-01-15,658,,,,,,,,290
2015-01-15,658,604,48,66,46,74,30,360,51
2015-01-15,658,,,,,,,,160
2015-01-15,658,524,32,72,68,94,42,524,62
2015-01-15,658,,,,,,,,220
2015-01-15,658,813,91,115,166,196,82,469,75
2015-01-15,658,725,30,48,54,80,28,376,44
2015-01-15,658,,,,,,,,28
2015-01-15,658,262,66,84,48,74,26,308,2
2015-01-15,658,,,,,,,,90
2015-01-15,658,396,46,94,34,66,52,394,46
2015-01-15,658,,,,,,,,192
2015-01-15,658,540,48,70,70,106,36,328,608
2015-01-15,658,861,13,31,36,66,26,318,37
2015-01-15,658,,,,,,,,194
2015-01-15,658,454,28,62,60,90,18,354,708
2015-01-15,658,,25,45,53,85,15,368,41
2015-01-15,658,,,,,,,
2015-01-29,658,,,,,,,,234
2015-01-29,658,542,42,64,50,82,38,,226
2015-01-29,658,568,36,60,38,70,36,330,16
2015-01-29,658,,,,,,,,150
2015-01-29,658,488,30,52,36,68,32,,196
2015-01-29,658,506,34,56,44,74,30,360,34
2015-01-29,658,,,,,,,,166
2015-01-29,658,534,54,80,66,98,40,384,4
2015-01-29,658,,,,,,,,214
2015-01-29,658,548,34,56,58,90,36,,172
2015-01-29,658,532,56,78,38,68,34,344,4
2015-01-29,658,,,,,,,,242
2015-01-29,658,610,35,59,53,85,41,347,3
2015-01-29,658,,,,,,,,128
2015-01-29,658,524,98,138,84,126,30,316,2
2015-01-29,658,,,,,,,,192
2015-01-29,658,520,44,68,33,64,16,332,35
2015-01-29,658,,,,,,,,246
2015-01-29,658,580,34,60,40,70,32,382,40
2015-01-29,658,,,,,,,,202
2015-01-29,658,550,40,64,70,104,42,358,56
2015-01-29,658,,,,,,,,212
2015-01-29,658,570,62,92,42,73,29,297,2
2015-01-29,658,,,,,,,,188
2015-01-29,658,536,54,78,44,76,32,350,2
2015-01-29,658,,,,,,,,174
2015-01-29,658,490,40,66,38,70,34,380,36
2015-01-29,658,,,,,,,,167
2015-01-29,658,616,129,206,122,170,80,,
2015-01-29,658,,48,,,,,,2
2015-01-29,658,598,32,56,34,64,42,358,2
2015-01-29,658,,,,,,,,174
2015-01-29,658,550,24,48,40,74,34,392,40
2015-01-29,658,,,,,,,,98
2015-01-29,658,386,50,100,137,170,61,428,3
2015-01-29,658,,,,,,,,146
2015-01-29,658,436,26,52,44,74,32,390,92
2015-01-29,658,,,,,,,,200
2015-01-29,658,536,24,50,32,58,34,376,60
2015-01-29,658,,,,,,,,100
2015-01-29,658,352,18,42,60,88,26,466,62
2015-01-29,658,,,,,,,,134
2015-01-29,658,776,98,156,162,200,48,404,2
2015-01-29,658,522,28,50,46,78,40,366,2
2015-01-29,658,715,33,53,56,86,32,352,630
2015-01-29,658,944,46,70,56,88,28,432,2
2015-01-29,658,,,,,,,,194
2015-01-29,658,508,44,68,56,86,48,386,604
2015-01-29,658,874,32,54,40,70,25,366,786
2015-01-29,658,1154,26,48,35,63,31,360,664
2015-01-29,658,1005,25,46,27,53,13,322,34
2015-01-29,658,,,,,,,
2015-02-02,658,,,,34,64,14,,520
2015-02-02,658,802,38,64,48,76,30,,486
2015-02-02,658,810,34,56,38,68,38,,262
2015-02-02,658,632,60,82,72,108,36,308,38
2015-02-02,658,,,,,,,,382
2015-02-02,658,712,42,66,50,78,30,,414
2015-02-02,658,776,36,60,64,92,28,306,4
2015-02-02,658,,,,,,,,392
2015-02-02,658,718,34,54,48,76,28,312,34
2015-02-02,658,,,,,,,,370
2015-02-02,658,662,34,54,34,64,32,328,2
2015-02-02,658,,,,,,,,390
2015-02-02,658,739,90,189,135,168,42,343,5
2015-02-02,658,,,,,,,,146
2015-02-02,658,472,38,60,40,70,21,354,32
2015-02-02,658,,,,,,,,300
2015-02-02,658,652,38,64,54,86,31,346,4
2015-02-02,658,,,,,,,,255
2015-02-02,658,637,43,67,61,90,44,399,4
2015-02-02,658,,,,,,,,299
2015-02-02,658,599,46,70,38,70,32,403,2
2015-02-02,658,,,,,,,,277
2015-02-02,658,621,32,56,45,74,16,324,4
2015-02-02,658,,,,,,,,244
2015-02-02,658,564,50,76,64,96,16,380,38
2015-02-02,658,,,,,,,,214
2015-02-02,658,522,124,196,137,186,51,400,74
2015-02-02,658,,,,,,,,122
2015-02-02,658,472,48,70,54,88,30,348,38
2015-02-02,658,,,,,,,,150
2015-02-02,658,486,38,62,75,106,92,456,67
2015-02-02,658,,,,,,,,146
2015-02-02,658,458,38,62,116,148,50,388,66
2015-02-02,658,,,,,,,,144
2015-02-02,658,496,66,88,53,82,32,356,2
2015-02-02,658,,,,,,,,164
2015-02-02,658,476,34,64,64,96,36,310,4
2015-02-02,658,,,,,,,,178
2015-02-02,658,494,22,46,72,104,36,402,4
2015-02-02,658,,,,,,,,156
2015-02-02,658,662,74,118,90,122,46,,
2015-02-02,658,,44,68,60,90,32,350,2
2015-02-02,658,668,20,44,48,82,18,392,46
2015-02-02,658,,,,,,,,170
2015-02-02,658,458,36,60,64,98,32,358,2
2015-02-02,658,,,,,,,,206
2015-02-02,658,534,44,68,50,86,28,374,632
2015-02-02,658,882,46,68,96,132,34,388,668
2015-02-02,658,978,40,76,48,80,42,382,652
2015-02-02,658,1010,20,42,56,92,34,374,48
2015-02-02,658,,,,,,,
2015-02-05,658,,48,74,48,82,34,,512
2015-02-05,658,830,40,64,46,76,38,340,30
2015-02-05,658,,,,,,,,324
2015-02-05,658,674,18,40,32,60,34,,326
2015-02-05,658,658,22,44,50,80,48,390,30
2015-02-05,658,,,,,,,,180
2015-02-05,658,516,78,102,76,110,34,458,40
2015-02-05,658,,,,,,,,192
2015-02-05,658,508,36,58,44,76,36,334,32
2015-02-05,658,,,,,,,,274
2015-02-05,658,624,36,58,42,72,35,386,42
2015-02-05,658,,,,,,,,285
2015-02-05,658,592,44,72,56,86,16,316,46
2015-02-05,658,,,,,,,,276
2015-02-05,658,827,136,172,64,96,40,381,370
2015-02-05,658,674,38,60,43,73,33,294,4
2015-02-05,658,,,,,,,,192
2015-02-05,658,540,29,54,46,74,33,346,36
2015-02-05,658,,,,,,,,132
2015-02-05,658,462,46,72,44,78,50,402,2
2015-02-05,658,,,,,,,,205
2015-02-05,658,596,72,222,40,74,24,362,2
2015-02-05,658,,,,,,,,224
2015-02-05,658,524,44,70,54,88,28,336,44
2015-02-05,658,,,,,,,,242
2015-02-05,658,550,22,48,66,96,16,308,50
2015-02-05,658,,,,,,,,208
2015-02-05,658,702,163,248,136,186,65,492,210
2015-02-05,658,612,38,60,34,66,32,404,34
2015-02-05,658,,,,,,,,228
2015-02-05,658,540,34,72,58,88,34,366,49
2015-02-05,658,,,,,,,,96
2015-02-05,658,494,90,154,158,209,23,377,3
2015-02-05,658,,58,98,30,58,14,496,16
2015-02-05,658,,,,,,,,92
2015-02-05,658,324,40,60,36,66,30,438,16
2015-02-05,658,,,,,,,,102
2015-02-05,658,398,57,82,60,96,44,488,16
2015-02-05,658,,,,,,,,179
2015-02-05,658,640,90,136,98,130,42,570,492
2015-02-05,658,864,34,56,48,80,34,432,2
2015-02-05,658,672,66,96,48,82,40,388,2
2015-02-05,658,776,46,92,52,130,44,680,3
2015-02-05,658,898,48,68,52,106,48,418,420
2015-02-05,658,780,20,40,36,80,32,344,696
2015-02-05,658,1000,42,60,42,94,22,378,652
2015-02-05,658,980,32,58,50,94,32,531,16
2015-02-05,658,,,,,,,
2015-02-09,658,,,,,,,,272
2015-02-09,658,558,38,60,52,86,36,,246
2015-02-09,658,564,32,52,28,58,14,,276
2015-02-09,658,598,32,52,42,74,25,321,535
2015-02-09,658,891,64,86,72,110,39,326,2
2015-02-09,658,1002,36,86,54,84,28,372,14
2015-02-09,658,,,,,,,,212
2015-02-09,658,552,36,58,64,97,25,313,746
2015-02-09,658,1090,50,74,30,64,28,290,2
2015-02-09,658,,,,,,,,138
2015-02-09,658,450,30,52,42,74,34,372,16
2015-02-09,658,,,,,,,,151
2015-02-09,658,527,47,76,55,85,36,336,76
2015-02-09,658,,,,,,,
2015-02-12,658,,,,,,,,289
2015-02-12,658,645,34,56,55,84,35,,548
2015-02-12,658,920,36,60,44,76,34,350,32
2015-02-12,658,,,,,,,,345
2015-02-12,658,674,21,44,28,58,36,,424
2015-02-12,658,836,41,64,44,76,38,,366
2015-02-12,658,728,56,84,64,96,38,400,32
2015-02-12,658,,,,,,,,284
2015-02-12,658,560,38,60,46,74,32,,436
2015-02-12,658,768,32,54,40,68,14,278,4
2015-02-12,658,,,,,,,,408
2015-02-12,658,728,36,58,56,86,34,298,2
2015-02-12,658,,,,,,,,448
2015-02-12,658,1044,112,152,69,102,34,405,3
2015-02-12,658,735,26,48,50,80,16,306,4
2015-02-12,658,,,,,,,,274
2015-02-12,658,596,34,58,39,68,106,294,2
2015-02-12,658,,,,,,,,284
2015-02-12,658,606,38,64,78,108,40,364,2
2015-02-12,658,,,,,,,,500
2015-02-12,658,874,45,75,56,86,34,406,46
2015-02-12,658,,,,,,,,140
2015-02-12,658,484,22,46,40,68,32,408,40
2015-02-12,658,,,,,,,,430
2015-02-12,658,800,40,64,50,82,32,328,2
2015-02-12,658,,,,,,,,206
2015-02-12,658,621,139,220,154,188,61,487,314
2015-02-12,658,620,38,62,30,60,30,330,32
2015-02-12,658,,,,,,,,378
2015-02-12,658,720,28,54,42,74,38,338,3
2015-02-12,658,,,,,,,,146
2015-02-12,658,446,50,92,111,152,48,,
2015-02-12,658,,25,,,,,,574
2015-02-12,658,920,38,62,40,70,15,330,42
2015-02-12,658,,,,,,,,152
2015-02-12,658,406,34,56,42,70,15,354,2
2015-02-12,658,,,,,,,,296
2015-02-12,658,592,42,76,70,100,38,389,1
2015-02-12,658,,,,,,,,365
2015-02-12,658,795,90,136,114,156,34,410,2
2015-02-12,658,836,50,74,60,85,46,378,242
2015-02-12,658,556,38,60,38,70,38,374,2
2015-02-12,658,,,,,,,,168
2015-02-12,658,476,66,88,50,82,28,342,2
2015-02-12,658,1226,30,52,46,76,34,330,770
2015-02-12,658,1034,44,72,38,70,34,350,44
2015-02-12,658,696,18,36,44,74,24,346,1216
2015-02-12,658,1500,28,56,68,100,44,374,79
2015-02-12,658,,,,,,,
2015-03-02,658,,53,77,66,106,42,340,2
2015-03-02,658,,,,,,,,248
2015-03-02,658,516,44,92,56,88,30,342,16
2015-03-02,658,,,,,,,,140
2015-03-02,658,438,78,110,82,122,34,374,46
2015-03-02,658,,,,,,,,140
2015-03-02,658,428,28,50,56,84,28,328,2
2015-03-02,658,,,,,,,,162
2015-03-02,658,460,48,76,78,114,42,336,2
2015-03-02,658,,,,,,,,141
2015-03-02,658,494,76,98,30,60,24,254,4
2015-03-02,658,,,,,,,,168
2015-03-02,658,428,28,50,78,108,38,340,4
2015-03-02,658,,,,,,,,170
2015-03-02,658,456,57,148,86,120,36,432,2
2015-03-02,658,,,,,,,,120
2015-03-02,658,434,48,74,50,80,36,342,36
2015-03-02,658,,,,,,,,160
2015-03-02,658,516,84,196,112,148,36,360,2
2015-03-02,658,,,,,,,,118
2015-03-02,658,480,30,52,50,80,34,350,2
2015-03-02,658,,,,,,,,210
2015-03-02,658,513,43,69,135,183,56,407,4
2015-03-02,658,,,,,,,,147
2015-03-02,658,497,45,97,56,85,31,417,2
2015-03-02,658,,,,,,,,206
2015-03-02,658,498,42,64,54,84,50,366,2
2015-03-02,658,,,,,,,,140
2015-03-02,658,536,67,91,96,138,34,345,3
2015-03-02,658,,,,,,,,179
2015-03-02,658,498,54,80,46,78,28,342,2
2015-03-02,658,,,,,,,,206
2015-03-02,658,484,36,62,103,136,36,458,12
2015-03-02,658,,,,,,,,156
2015-03-02,658,430,102,124,52,80,42,464,12
2015-03-02,658,,,,,,,,208
2015-03-02,658,580,49,116,81,119,46,488,13
2015-03-02,658,,,,,,,,176
2015-03-02,658,491,33,54,49,82,28,454,16
2015-03-02,658,,,,,,,
2015-03-05,658,,,,,,,,134
2015-03-05,658,412,36,58,54,86,16,312,2
2015-03-05,658,,,,,,,,162
2015-03-05,658,448,30,52,66,104,32,322,41
2015-03-05,658,,,,,,,
2015-03-11,658,,,,,,,,184
2015-03-11,658,554,18,38,40,290,24,,402
2015-03-11,658,744,28,48,34,64,34,306,728
2015-03-11,658,1038,28,48,36,66,14,442,448
2015-03-11,658,830,54,80,80,106,38,360,658
2015-03-11,658,1004,42,64,48,78,40,320,2
2015-03-11,658,,,,,,,,229
2015-03-11,658,584,36,54,68,112,30,362,676
2015-03-11,658,974,30,54,34,64,18,324,2
2015-03-11,658,,,,,,,,58
2015-03-11,658,352,30,50,68,100,38,344,32
2015-03-11,658,,,,,,,,196
2015-03-11,658,554,128,178,50,82,36,354,12
2015-03-11,658,,,,,,,,148
2015-03-11,658,496,20,46,44,76,30,362,2
2015-03-11,658,,,,,,,,133
2015-03-11,658,438,30,66,98,138,46,400,2
2015-03-11,658,,,,,,,,160
2015-03-11,658,492,32,54,68,98,46,388,50
2015-03-11,658,,,,,,,,131
2015-03-11,658,455,32,56,44,76,24,401,29
2015-03-11,658,,,,,,,,247
2015-03-11,658,579,24,44,46,78,30,309,33
2015-03-11,658,,,,,,,,174
2015-03-11,658,542,60,94,64,94,33,487,540
2015-03-11,658,937,95,119,72,104,30,381,2
2015-03-11,658,,,,,,,,97
2015-03-11,658,407,47,67,43,75,34,344,16
2015-03-11,658,,,,,,,,177
2015-03-11,658,531,42,68,92,126,44,476,2
2015-03-11,658,,,,,,,,141
2015-03-11,658,413,46,68,72,100,42,444,14
2015-03-11,658,,,,,,,,154
2015-03-11,658,434,40,60,48,76,36,428,14
2015-03-11,658,,,,,,,,182
2015-03-11,658,456,46,68,48,76,60,396,2
2015-03-11,658,,,,,,,,148
2015-03-11,658,506,36,58,76,106,42,518,2
2015-03-11,658,,,,,,,,146
2015-03-11,658,470,46,72,66,96,32,304,2
2015-03-11,658,,,,,,,,150
2015-03-11,658,432,28,52,50,82,32,410,40
2015-03-11,658,,,,,,,,58
2015-03-11,658,396,30,68,46,76,40,336,4
2015-03-11,658,,,,,,,,140
2015-03-11,658,484,64,86,50,78,40,338,2
2015-03-11,658,,,,,,,
2015-03-24,658,,,,,,,,320
2015-03-24,658,654,62,82,48,80,40,,
2015-03-24,658,,,,10,,,,384
2015-03-24,658,672,24,44,28,58,30,,221
2015-03-24,658,529,27,49,27,58,13,334,2
2015-03-24,658,892,32,56,46,72,30,332,22
2015-03-24,658,,,,,,,,155
2015-03-24,658,480,54,154,68,98,36,358,24
2015-03-24,658,,,,,,,,188
2015-03-24,658,486,32,50,40,66,26,,178
2015-03-24,658,469,21,49,46,76,34,326,2
2015-03-24,658,,,,,,,,208
2015-03-24,658,548,36,56,82,114,34,422,14
2015-03-24,658,,,,,,,,164
2015-03-24,658,584,62,126,36,68,30,354,14
2015-03-24,658,,,,,,,,166
2015-03-24,658,552,30,56,16,44,30,328,2
2015-03-24,658,,,,,,,,71
2015-03-24,658,353,42,62,54,84,24,308,2
2015-03-24,658,,,,,,,,174
2015-03-24,658,490,66,92,170,208,46,410,624
2015-03-24,658,918,34,64,48,78,26,296,2
2015-03-24,658,,,,,,,,114
2015-03-24,658,442,40,70,40,70,34,382,32
2015-03-24,658,,,,,,,,172
2015-03-24,658,458,32,55,51,81,44,390,2
2015-03-24,658,,,,,,,,248
2015-03-24,658,776,152,220,98,124,34,332,758
2015-03-24,658,1076,30,52,38,68,40,326,58
2015-03-24,658,,,,,,,,182
2015-03-24,658,510,64,102,82,110,30,296,62
2015-03-24,658,,,,,,,,140
2015-03-24,658,656,106,188,148,178,14,348,74
2015-03-24,658,,,,,,,,98
2015-03-24,658,384,42,62,44,68,28,296,34
2015-03-24,658,,,,,,,,166
2015-03-24,658,456,22,40,46,70,48,374,38
2015-03-24,658,,,,,,,,174
2015-03-24,658,488,64,100,109,139,36,488,71
2015-03-24,658,,,,,,,,191
